ID,Status,Title,Label,Security-Label,Url,PatchUrl
60153,closed,docs.python.org not getting updated,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/60153, 
60151,closed,Assigning new values to instance of pointer types does not check validity,"type-bug,expert-ctypes", ,https://api.github.com/repos/python/cpython/issues/60151, 
60150,closed,Windows 8 x64 - IO-Error,"type-bug,OS-windows,expert-IO", ,https://api.github.com/repos/python/cpython/issues/60150, 
60148,closed,memoryviews and ctypes,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60148, 
60147,closed,urllib2 always sends header connection: close,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60147, 
60146,closed,Time representation for Windows incorrect when BIOS clock set to localtime when calling time.localtime(),"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60146, 
60144,closed,Time module: effect of locale,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/60144, 
60139,closed,clarify argparse docs re: add_argument() type and default arguments,"type-bug,docs,easy", ,https://api.github.com/repos/python/cpython/issues/60139, 
60138,closed,flaky test in test_ftplib,"type-bug,tests", ,https://api.github.com/repos/python/cpython/issues/60138, 
60137,closed,flaky test in test_datetime,"type-bug,tests,easy", ,https://api.github.com/repos/python/cpython/issues/60137, 
60135,closed,inspect.findsource fails after directory change,"type-bug,stdlib",hang,https://api.github.com/repos/python/cpython/issues/60135, 
60132,closed,Open url with proxy causes TypeError,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60132, 
60131,closed,csv.reader() does not support escaped newline when quoting=csv.QUOTE_NONE,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60131, 
60129,closed,email.utils.parsedate() and email.utils.parsedate_tz() should return None when date cannot be parsed,"type-bug,release-blocker,expert-email", ,https://api.github.com/repos/python/cpython/issues/60129, 
60127,closed,Building from a fresh clone breaks on Parser/asdl_c.py,"type-bug,build", ,https://api.github.com/repos/python/cpython/issues/60127, 
60123,closed,hg.python.org: log page entries don't always link to revision,type-bug, ,https://api.github.com/repos/python/cpython/issues/60123, 
60120,closed,change doctest DocTestSuite not to raise ValueError if no docstrings,"type-bug,stdlib,easy",hang,https://api.github.com/repos/python/cpython/issues/60120, 
60116,closed,Intermittent import failure,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60116, 
60113,closed,test_mmap failure on Windows buildbots,"type-bug,tests", ,https://api.github.com/repos/python/cpython/issues/60113, 
60109,closed,Copy to fixed size buffer w/o check in sys_update_path,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60109, 
60106,closed,imp.load_module won't accept None for the file argument for a C extension,"type-bug,stdlib,release-blocker", ,https://api.github.com/repos/python/cpython/issues/60106, 
60105,closed,multiprocessing sharedctypes Array don't accept strings,"type-bug,docs", ,https://api.github.com/repos/python/cpython/issues/60105, 
60102,closed,OSX TTY bug,"type-bug,OS-mac,3.9,3.8,3.7", ,https://api.github.com/repos/python/cpython/issues/60102, 
60101,closed,zipimport.c doesn't check return value of fseek(),"type-bug,extension-modules", ,https://api.github.com/repos/python/cpython/issues/60101, 
60100,closed,Sporadic EINVAL in nonblocking pipe os.read when forked child fails on Mac OS,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60100, 
60098,closed,_PyImport_ReInitLock() doesn't check return value of PyThread_acquire_lock,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60098, 
60097,closed,Py_FrozenMain() resource leak and missing malloc checks,"type-bug,interpreter-core",information leak,https://api.github.com/repos/python/cpython/issues/60097, 
60096,closed,_PyImport_GetDynLoadFunc() doesn't check return value of fstat(),"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60096, 
60093,closed,regrtest --start option raises AttributeError in many scenarios,"type-bug,tests,easy", ,https://api.github.com/repos/python/cpython/issues/60093, 
60092,closed,ipaddress doctest examples have some errors,"type-bug,docs,easy", ,https://api.github.com/repos/python/cpython/issues/60092, 
60086,closed,_decimal.Decimal constructed from tuple,"type-bug,extension-modules", ,https://api.github.com/repos/python/cpython/issues/60086, 
60085,closed,multiprocessing 'NoneType' object is not callable,"type-bug,stdlib,release-blocker", ,https://api.github.com/repos/python/cpython/issues/60085, 
60084,closed,os.path.split() and long UNC names,"type-bug,stdlib,easy", ,https://api.github.com/repos/python/cpython/issues/60084, 
60082,closed,struct long type size,type-bug, ,https://api.github.com/repos/python/cpython/issues/60082, 
60076,closed,"shutil.rmtree(..., ignore_errors=True) doesn't ignore all errors","type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60076, 
60070,closed,"encode(..., 'xmlcharrefreplace') produces entities for surrogate pairs","type-bug,stdlib,expert-unicode", ,https://api.github.com/repos/python/cpython/issues/60070, 
60069,closed,reflect bare star * in function signature documentation,"type-bug,docs,easy", ,https://api.github.com/repos/python/cpython/issues/60069, 
60068,closed,Package cache doesn't cache packages with overlapping sys.path entries,type-bug, ,https://api.github.com/repos/python/cpython/issues/60068, 
60065,closed,ttk.Treeview "unmatched open brace in list","type-bug,expert-tkinter", ,https://api.github.com/repos/python/cpython/issues/60065, 
60063,closed,PyUnicode_EncodeFSDefault win32 inconsistancy.,"type-bug,OS-windows,expert-unicode", ,https://api.github.com/repos/python/cpython/issues/60063, 
60062,closed,tarfile missing entries due to omitted uid/gid fields,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60062, 
60060,closed,inspect.getsource(SomeClass) doesn't show @decorators,"type-bug,stdlib,3.8", ,https://api.github.com/repos/python/cpython/issues/60060, 
60059,closed,memoryview methods and data members are missing docstrings,type-bug, ,https://api.github.com/repos/python/cpython/issues/60059, 
60056,closed,typos in curses argument error messages,"type-bug,stdlib,easy,3.7", ,https://api.github.com/repos/python/cpython/issues/60056, 
60054,closed,list.count() results wrong if both booleans & 1's/0's are present in the list,type-bug, ,https://api.github.com/repos/python/cpython/issues/60054, 
60051,closed,parse_args stopped accepting tuples,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60051, 
60050,closed,"literal_eval raises SystemError instead of SyntaxError, because of illegal escape sequence",type-bug, ,https://api.github.com/repos/python/cpython/issues/60050, 
60049,closed,Fixing some byte-to-string conversion warnings,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60049, 
60048,closed,weird import errors,type-bug, ,https://api.github.com/repos/python/cpython/issues/60048, 
60047,closed,aifc.open expects only str or file pointer,"type-bug,stdlib,easy", ,https://api.github.com/repos/python/cpython/issues/60047, 
60046,closed,Some SocketIO methods can succeed after close(),"type-bug,stdlib,expert-IO", ,https://api.github.com/repos/python/cpython/issues/60046, 
60045,closed,Some StringIO and BytesIO methods can succeed after close,"type-bug,stdlib,expert-IO", ,https://api.github.com/repos/python/cpython/issues/60045, 
60044,closed,Ambiguity with regard to the effect of accessing a closed IOBase instance,"type-bug,docs,expert-IO", ,https://api.github.com/repos/python/cpython/issues/60044, 
60043,closed,SystemError raised by super() in erronous class should be NameError or RuntimeError,type-bug, ,https://api.github.com/repos/python/cpython/issues/60043, 
60037,closed,most failures to write byte-compiled file no longer suppressed,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60037, 
60036,closed,argparse: typechecks default value too early,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60036, 
60032,closed,imp.load_module doesn't support C_EXTENSION type,"type-bug,stdlib,release-blocker", ,https://api.github.com/repos/python/cpython/issues/60032, 
60031,closed,Use "ll" for PY_FORMAT_SIZE_T on Win64,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60031, 
60026,closed,installed python may fail incorrectly trying to rebuild lib2to3 grammar pickles,"type-bug,expert-installation,expert-2to3", ,https://api.github.com/repos/python/cpython/issues/60026, 
60020,closed,pydoc.py uses a hack that depends on implementation details and breaks help() when __builtin__.__import__ is overwritten.,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60020, 
60018,closed,memoryview: equality-hash invariant,type-bug, ,https://api.github.com/repos/python/cpython/issues/60018, 
60017,closed,Python function decorator scope losing variable,"type-bug,interpreter-core", ,https://api.github.com/repos/python/cpython/issues/60017, 
60016,closed,inspect.getframeinfo() cannot show first line,"type-bug,stdlib,3.7", ,https://api.github.com/repos/python/cpython/issues/60016, 
60015,closed,ElementTree.write() raises TypeError when xml_declaration = True and encoding is a unicode string,"type-bug,stdlib,expert-XML", ,https://api.github.com/repos/python/cpython/issues/60015, 
60014,closed,assertSequenceEqual should be fired when comparing sequence subclasses,"type-bug,tests,stdlib",,https://api.github.com/repos/python/cpython/issues/60014, 
60013,closed,2.7 IDLE  console uses incorrect encoding.,"type-bug,expert-IDLE", ,https://api.github.com/repos/python/cpython/issues/60013, 
60007,closed,Incorrect docstring on ConfigParser.items(),"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60007, 
60006,closed,Nonsensical test for mailbox,"type-bug,tests", ,https://api.github.com/repos/python/cpython/issues/60006, 
60005,closed,Weird string interpolation behaviour,type-bug, ,https://api.github.com/repos/python/cpython/issues/60005, 
60003,closed,httplib client and statusline,type-bug, ,https://api.github.com/repos/python/cpython/issues/60003, 
60002,closed,"subprocess.Popen() fails if 0, 1 or 2 descriptor is closed","type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/60002, 
60001,closed,bdist_msi does not pass -install/remove flags to install_script,"type-bug,stdlib,3.7", ,https://api.github.com/repos/python/cpython/issues/60001, 
59998,closed,test_importlib: test_locks failure,"type-bug,tests", ,https://api.github.com/repos/python/cpython/issues/59998, 
59995,closed,pydoc does not handle non-ASCII unicode AUTHOR field,"type-bug,expert-unicode", ,https://api.github.com/repos/python/cpython/issues/59995, 
59990,closed,IDLE code completion window can hang or misbehave with mouse or <return>,"type-bug,expert-IDLE,3.7",hang,https://api.github.com/repos/python/cpython/issues/59990, 
59989,closed,curses.get_wch() returns keypad codes incorrectly,"type-bug,stdlib,release-blocker", ,https://api.github.com/repos/python/cpython/issues/59989, 
59987,closed,decimal: Support None default values in the C accelerator module,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/59987, 
59985,closed,test_threaded_import fails with -j4,"type-bug,tests,release-blocker", ,https://api.github.com/repos/python/cpython/issues/59985, 
59983,closed,socket error [Errno 10013] when creating SMTP object,"type-bug,OS-windows,stdlib", ,https://api.github.com/repos/python/cpython/issues/59983, 
59982,closed,str(ImportError(b'foo')) fails,type-bug, ,https://api.github.com/repos/python/cpython/issues/59982, 
59977,closed,`is' operator returns False on classmethods,type-bug, ,https://api.github.com/repos/python/cpython/issues/59977, 
59975,closed,Tunple Bug?,type-bug, ,https://api.github.com/repos/python/cpython/issues/59975, 
59974,closed,_testbuffer.get_contiguous() doesn't check input arguments,"type-bug,stdlib", ,https://api.github.com/repos/python/cpython/issues/59974, 
59973,closed,urllib.request.urlopen with cafile or capath set overrides any previous Handlers,"type-bug,stdlib,3.7", ,https://api.github.com/repos/python/cpython/issues/59973, 
59972,closed,re.sub() with re.MULTILINE not replacing all occurrences,"type-bug,expert-regex", ,https://api.github.com/repos/python/cpython/issues/59972, 
